code,trading_code,name,contract_type,exchange_code,currency_id,underlying_symbol,underlying_name,underlying_exchange,underlying_type,exercise_price,contract_unit,contract_status,list_date,list_reason,list_price,high_limit,low_limit,expire_date,last_trade_date,exercise_date,delivery_date,is_adjust,delist_date,delist_reason
10005635.XSHG,588080C2309M00850,科创板50购9月850,CO,XSHG,CNY,588080.XSHG,科创板50,XSHG,ETF,0.85,10000,DELIST,2023-06-07,价格波动,0.2075,0.4171,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
10005636.XSHG,588080P2309M00850,科创板50沽9月850,PO,XSHG,CNY,588080.XSHG,科创板50,XSHG,ETF,0.85,10000,DELIST,2023-06-07,价格波动,0.0023,0.1327,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
10005637.XSHG,588080C2312M00850,科创板50购12月850,CO,XSHG,CNY,588080.XSHG,科创板50,XSHG,ETF,0.85,10000,LIST,2023-06-07,价格波动,0.2186,0.4282,0.009,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
10005638.XSHG,588080P2312M00850,科创板50沽12月850,PO,XSHG,CNY,588080.XSHG,科创板50,XSHG,ETF,0.85,10000,LIST,2023-06-07,价格波动,0.0059,0.1363,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002293.XSHE,159915C2306M001900,创业板ETF购6月1900,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.2105,0.6317,0.0001,2023-06-28,2023-06-28,2023-06-28,2023-06-29,0,2023-06-29,合约到期
90002294.XSHE,159915P2306M001900,创业板ETF沽6月1900,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.0007,0.3395,0.0001,2023-06-28,2023-06-28,2023-06-28,2023-06-29,0,2023-06-29,合约到期
90002295.XSHE,159915C2307M001900,创业板ETF购7月1900,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.2211,0.6423,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002296.XSHE,159915P2307M001900,创业板ETF沽7月1900,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.0059,0.3447,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002297.XSHE,159915C2309M001900,创业板ETF购9月1900,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.244,0.6652,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002298.XSHE,159915P2309M001900,创业板ETF沽9月1900,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,DELIST,2023-06-07,价格波动,0.0171,0.3559,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002299.XSHE,159915C2312M001900,创业板ETF购12月1900,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,LIST,2023-06-07,价格波动,0.2757,0.6969,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002300.XSHE,159915P2312M001900,创业板ETF沽12月1900,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.9,10000,LIST,2023-06-07,价格波动,0.0331,0.3719,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002301.XSHE,159915C2306M001850,创业板ETF购6月1850,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.2246,0.6388,0.0001,2023-06-28,2023-06-28,2023-06-28,2023-06-29,0,2023-06-29,合约到期
90002302.XSHE,159915P2306M001850,创业板ETF沽6月1850,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.0004,0.3262,0.0001,2023-06-28,2023-06-28,2023-06-28,2023-06-29,0,2023-06-29,合约到期
90002303.XSHE,159915C2307M001850,创业板ETF购7月1850,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.2337,0.6479,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002304.XSHE,159915P2307M001850,创业板ETF沽7月1850,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.0046,0.3304,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002305.XSHE,159915C2309M001850,创业板ETF购9月1850,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.2562,0.6704,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002306.XSHE,159915P2309M001850,创业板ETF沽9月1850,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,DELIST,2023-06-09,价格波动,0.0151,0.3409,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002307.XSHE,159915C2312M001850,创业板ETF购12月1850,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,LIST,2023-06-09,价格波动,0.2865,0.7007,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002308.XSHE,159915P2312M001850,创业板ETF沽12月1850,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,1.85,10000,LIST,2023-06-09,价格波动,0.0299,0.3557,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002309.XSHE,159901C2307M003200,深证100ETF购7月3200,CO,XSHE,CNY,159901.XSHE,易方达深证100ETF,XSHE,ETF,3.2,10000,DELIST,2023-06-16,价格波动,0.0064,0.2648,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002310.XSHE,159901P2307M003200,深证100ETF沽7月3200,PO,XSHE,CNY,159901.XSHE,易方达深证100ETF,XSHE,ETF,3.2,10000,DELIST,2023-06-16,价格波动,0.3057,0.5949,0.0165,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002311.XSHE,159919C2307M004400,沪深300ETF购7月4400,CO,XSHE,CNY,159919.XSHE,嘉实沪深300ETF,XSHE,ETF,4.4,10000,DELIST,2023-06-16,价格波动,0.0056,0.3676,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002312.XSHE,159919P2307M004400,沪深300ETF沽7月4400,PO,XSHE,CNY,159919.XSHE,嘉实沪深300ETF,XSHE,ETF,4.4,10000,DELIST,2023-06-16,价格波动,0.3883,0.7893,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
10005639.XSHG,510050C2307M02850,50ETF购7月2850,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.85,10000,DELIST,2023-06-19,价格波动,0.0039,0.2439,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
10005640.XSHG,510050P2307M02850,50ETF沽7月2850,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.85,10000,DELIST,2023-06-19,价格波动,0.2253,0.4878,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
10005641.XSHG,510300C2307M04400,300ETF购7月4400,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.4,10000,DELIST,2023-06-19,价格波动,0.0012,0.357,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
10005642.XSHG,510300P2307M04400,300ETF沽7月4400,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.4,10000,DELIST,2023-06-19,价格波动,0.421,0.8189,0.0231,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002313.XSHE,159919C2307M004500,沪深300ETF购7月4500,CO,XSHE,CNY,159919.XSHE,嘉实沪深300ETF,XSHE,ETF,4.5,10000,DELIST,2023-06-19,价格波动,0.0046,0.3648,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002314.XSHE,159919P2307M004500,沪深300ETF沽7月4500,PO,XSHE,CNY,159919.XSHE,嘉实沪深300ETF,XSHE,ETF,4.5,10000,DELIST,2023-06-19,价格波动,0.4644,0.8695,0.0593,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002315.XSHE,159922C2307M005000,中证500ETF购7月5000,CO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,DELIST,2023-06-27,价格波动,1.1157,1.7253,0.5061,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002316.XSHE,159922P2307M005000,中证500ETF沽7月5000,PO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,DELIST,2023-06-27,价格波动,0.0014,0.3918,0.0001,2023-07-26,2023-07-26,2023-07-26,2023-07-27,0,2023-07-27,合约到期
90002317.XSHE,159922C2309M005000,中证500ETF购9月5000,CO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,DELIST,2023-06-27,价格波动,1.1464,1.756,0.5368,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002318.XSHE,159922P2309M005000,中证500ETF沽9月5000,PO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,DELIST,2023-06-27,价格波动,0.0021,0.3925,0.0001,2023-09-27,2023-09-27,2023-09-27,2023-09-28,0,2023-09-28,合约到期
90002319.XSHE,159922C2312M005000,中证500ETF购12月5000,CO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,LIST,2023-06-27,价格波动,1.1884,1.798,0.5788,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
90002320.XSHE,159922P2312M005000,中证500ETF沽12月5000,PO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,5.0,10000,LIST,2023-06-27,价格波动,0.0112,0.4016,0.0001,2023-12-27,2023-12-27,2023-12-27,2023-12-28,0,,
10005644.XSHG,510050C2308M02400,50ETF购8月2400,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2023-06-29,合约到期,0.1781,0.4331,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005645.XSHG,510050C2308M02450,50ETF购8月2450,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2023-06-29,合约到期,0.1359,0.3909,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005643.XSHG,510050C2308M02350,50ETF购8月2350,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2023-06-29,合约到期,0.2227,0.4777,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005646.XSHG,510050C2308M02500,50ETF购8月2500,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2023-06-29,合约到期,0.0992,0.3542,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005647.XSHG,510050C2308M02550,50ETF购8月2550,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2023-06-29,合约到期,0.0683,0.3233,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005648.XSHG,510050C2308M02600,50ETF购8月2600,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2023-06-29,合约到期,0.0448,0.2948,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005649.XSHG,510050C2308M02650,50ETF购8月2650,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2023-06-29,合约到期,0.0289,0.2739,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005650.XSHG,510050C2308M02700,50ETF购8月2700,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2023-06-29,合约到期,0.018,0.258,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005651.XSHG,510050C2308M02750,50ETF购8月2750,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2023-06-29,合约到期,0.0116,0.2466,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005652.XSHG,510050P2308M02350,50ETF沽8月2350,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2023-06-29,合约到期,0.0069,0.2219,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005653.XSHG,510050P2308M02400,50ETF沽8月2400,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2023-06-29,合约到期,0.012,0.237,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005654.XSHG,510050P2308M02450,50ETF沽8月2450,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2023-06-29,合约到期,0.0199,0.2549,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005655.XSHG,510050P2308M02500,50ETF沽8月2500,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2023-06-29,合约到期,0.0327,0.2777,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005656.XSHG,510050P2308M02550,50ETF沽8月2550,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2023-06-29,合约到期,0.0519,0.3069,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005657.XSHG,510050P2308M02600,50ETF沽8月2600,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2023-06-29,合约到期,0.0788,0.3338,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005658.XSHG,510050P2308M02650,50ETF沽8月2650,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2023-06-29,合约到期,0.1123,0.3673,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005659.XSHG,510050P2308M02700,50ETF沽8月2700,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2023-06-29,合约到期,0.1536,0.4086,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005660.XSHG,510050P2308M02750,50ETF沽8月2750,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2023-06-29,合约到期,0.2,0.455,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005661.XSHG,510300C2308M03500,300ETF购8月3500,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.5,10000,DELIST,2023-06-29,合约到期,0.4012,0.7889,0.0135,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005662.XSHG,510300C2308M03600,300ETF购8月3600,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.6,10000,DELIST,2023-06-29,合约到期,0.3085,0.6962,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005663.XSHG,510300C2308M03700,300ETF购8月3700,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.7,10000,DELIST,2023-06-29,合约到期,0.2206,0.6083,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005664.XSHG,510300C2308M03800,300ETF购8月3800,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.8,10000,DELIST,2023-06-29,合约到期,0.1446,0.5323,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005665.XSHG,510300C2308M03900,300ETF购8月3900,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.9,10000,DELIST,2023-06-29,合约到期,0.0852,0.4706,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005666.XSHG,510300C2308M04000,300ETF购8月4000,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.0,10000,DELIST,2023-06-29,合约到期,0.0459,0.4213,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005667.XSHG,510300C2308M04100,300ETF购8月4100,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.1,10000,DELIST,2023-06-29,合约到期,0.0227,0.3881,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005668.XSHG,510300C2308M04200,300ETF购8月4200,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.2,10000,DELIST,2023-06-29,合约到期,0.0117,0.3671,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005669.XSHG,510300C2308M04300,300ETF购8月4300,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.3,10000,DELIST,2023-06-29,合约到期,0.006,0.3514,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005670.XSHG,510300P2308M03500,300ETF沽8月3500,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.5,10000,DELIST,2023-06-29,合约到期,0.0056,0.3179,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005671.XSHG,510300P2308M03600,300ETF沽8月3600,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.6,10000,DELIST,2023-06-29,合约到期,0.0116,0.3439,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005672.XSHG,510300P2308M03700,300ETF沽8月3700,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.7,10000,DELIST,2023-06-29,合约到期,0.0238,0.3761,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005673.XSHG,510300P2308M03800,300ETF沽8月3800,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.8,10000,DELIST,2023-06-29,合约到期,0.0473,0.4196,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005674.XSHG,510300P2308M03900,300ETF沽8月3900,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,3.9,10000,DELIST,2023-06-29,合约到期,0.0878,0.4755,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005675.XSHG,510300P2308M04000,300ETF沽8月4000,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.0,10000,DELIST,2023-06-29,合约到期,0.1475,0.5352,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005676.XSHG,510300P2308M04100,300ETF沽8月4100,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.1,10000,DELIST,2023-06-29,合约到期,0.2279,0.6156,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005677.XSHG,510300P2308M04200,300ETF沽8月4200,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.2,10000,DELIST,2023-06-29,合约到期,0.323,0.7107,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005678.XSHG,510300P2308M04300,300ETF沽8月4300,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.3,10000,DELIST,2023-06-29,合约到期,0.423,0.8107,0.0353,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005679.XSHG,510500C2308M05000,500ETF购8月5000,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.0,10000,DELIST,2023-06-29,合约到期,1.044,1.6471,0.4409,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005680.XSHG,510500C2308M05250,500ETF购8月5250,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.25,10000,DELIST,2023-06-29,合约到期,0.8,1.4031,0.1969,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005681.XSHG,510500C2308M05500,500ETF购8月5500,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.5,10000,DELIST,2023-06-29,合约到期,0.556,1.1591,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005682.XSHG,510500C2308M05750,500ETF购8月5750,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.75,10000,DELIST,2023-06-29,合约到期,0.3296,0.9327,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005683.XSHG,510500C2308M06000,500ETF购8月6000,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.0,10000,DELIST,2023-06-29,合约到期,0.148,0.7511,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005684.XSHG,510500C2308M06250,500ETF购8月6250,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.25,10000,DELIST,2023-06-29,合约到期,0.0468,0.628,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005685.XSHG,510500C2308M06500,500ETF购8月6500,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.5,10000,DELIST,2023-06-29,合约到期,0.0144,0.5706,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005686.XSHG,510500C2308M06750,500ETF购8月6750,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.75,10000,DELIST,2023-06-29,合约到期,0.0057,0.5369,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005687.XSHG,510500C2308M07000,500ETF购8月7000,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,7.0,10000,DELIST,2023-06-29,合约到期,0.0028,0.509,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005688.XSHG,510500P2308M05000,500ETF沽8月5000,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.0,10000,DELIST,2023-06-29,合约到期,0.0032,0.4001,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005689.XSHG,510500P2308M05250,500ETF沽8月5250,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.25,10000,DELIST,2023-06-29,合约到期,0.006,0.4529,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005690.XSHG,510500P2308M05500,500ETF沽8月5500,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.5,10000,DELIST,2023-06-29,合约到期,0.014,0.5109,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005691.XSHG,510500P2308M05750,500ETF沽8月5750,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,5.75,10000,DELIST,2023-06-29,合约到期,0.0386,0.5855,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005692.XSHG,510500P2308M06000,500ETF沽8月6000,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.0,10000,DELIST,2023-06-29,合约到期,0.1059,0.7028,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005693.XSHG,510500P2308M06250,500ETF沽8月6250,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.25,10000,DELIST,2023-06-29,合约到期,0.2539,0.857,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005694.XSHG,510500P2308M06500,500ETF沽8月6500,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.5,10000,DELIST,2023-06-29,合约到期,0.4785,1.0816,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005695.XSHG,510500P2308M06750,500ETF沽8月6750,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.75,10000,DELIST,2023-06-29,合约到期,0.719,1.3221,0.1159,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005696.XSHG,510500P2308M07000,500ETF沽8月7000,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,7.0,10000,DELIST,2023-06-29,合约到期,0.969,1.5721,0.3659,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005697.XSHG,588000C2308M00850,科创50购8月850,CO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,0.85,10000,DELIST,2023-06-29,合约到期,0.2089,0.4199,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005698.XSHG,588000C2308M00900,科创50购8月900,CO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,0.9,10000,DELIST,2023-06-29,合约到期,0.1621,0.3731,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005699.XSHG,588000C2308M00950,科创50购8月950,CO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,0.95,10000,DELIST,2023-06-29,合约到期,0.1142,0.3252,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
10005700.XSHG,588000C2308M01000,科创50购8月1000,CO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,1.0,10000,DELIST,2023-06-29,合约到期,0.075,0.286,0.0001,2023-08-23,2023-08-23,2023-08-23,2023-08-24,0,2023-08-24,合约到期
